,CASPERS LOUNGE AND BAR ,COCKTAIL BAR ,101245 LAGOS,LAGOS MAINLAND ,ONIKE ,SW,NIGERIA,G93P+VP Lagos,8057878125,"Gbeto St, Onike 101245, Lagos"
,THE PLACE RESTAURANT YABA ,RESTAURANT ,101212 LAGOS ,LAGOS MAINLAND ,YABA ,SW,NIGERIA,G96G+9W Lagos,8096521606,"393 Herbert Macaulay Way, Yaba 101212, Lagos"
,CRYSTAL LOUNGE ,BAR ,100001 LAGOS ,LAGOS MAINLAND ,YABA ,SW,NIGERIA,G94G+F3 Lagos,8118033115,"Chapel St, Yaba 100001, Lagos"
,71 BAR AND KITCHEN ,RESTAURANT ,101245 LAGOS ,LAGOS MAINLAND ,YABA ,SW,NIGERIA,G94G+3G Lagos,9091941084,"28 Aje Rd, Sabo yaba 101245, Lagos"
,CARLYFUNIA  BAR,RESTAURANT ,101245 SABO YABA ,LAGOS MAINLAND ,OWORONSHOKI,SW,NIGERIA,G93H+MXF SABO YABA,8167154238,"G93H+MXF, Sabo yaba 101245, Oworonshoki"
,ELIXIR BAR ,LOUNGE ,100001 LAGOS ,LAGOS MAINLAND ,JIBOWU,SW,NIGERIA,G9CC+8G Lagos,9046286066,"Yaba Lagos NG, 12 Alakija St, beside Firstbank, Jibowu 100001, Lagos"
,JOYLISTIC BAR AND RESTAURANT ,BAR ,101245 LAGOS,LAGOS MAINLAND ,IWAYA,SW,NIGERIA,G94P+VX Lagos,7066779492,"38 Iwaya Rd, Iwaya 101245, Lagos"
,GO2LOUNGE45,LOUNGE ,100001 LAGOS ,LAGOS MAINLAND ,ALAGOMEJI YABA ,SW,NIGERIA,G92J+CW Lagos,9091390626,"15 Tokunbo St, Alagomeji-Yaba 100001, Lagos"
,HIGHWAY BAR AND GRILL ,BAR ,101245 LAGOS ,LAGOS MAINLAND ,YABA ,SW,NIGERIA,F9XH+P7 Lagos,8032011284,"265 Herbert Macaulay Way, Yaba 101245, Lagos"
,LION'S DEN SPORTS BAR ,BAR,YABA OJUELEGBA ,LAGOS MAINLAND ,OJUELEGBA ,SW,NIGERIA,G95C+76 Lagos,9094210002,"Yaba/Ojuelegba, Lagos"
,THE BAMBOO,BAR,100211 LAGOS ,LAGOS MAINLAND ,YABA ,SW,NIGERIA,G92G+WR Lagos,9099001001,"301 Herbert Macaulay Way, Yaba 100211, Lagos"
,MEKUS COCKTAIL LOUNGE AND EVENTS,BAR ,100001 LAGOS ,LAGOS MAINLAND ,JIBOWU,SW,NIGERIA,G9CC+52 Lagos,8136885146,"28 Igbobi St, Jibowu 100001, Lagos"
,PAPIEES MEATRO,RESTAURANT ,100001 LAGOS ,LAGOS MAINLAND ,YABA ,SW,NIGERIA,G97H+J6 Lagos,9015149920,"18b Moore road, off Herbert Macaulay Way, Yaba 100001, Lagos"
,OSHEY BAR & CHOPS,BAR AND GRILL ,100001 LAGOS ,LAGOS MAINLAND ,SABO YABA ,SW,NIGERIA,G94G+GP Lagos,8112490620,"31 Commercial Ave, Sabo yaba 100001, Lagos"
,THE ULTIMATE BAR ,AFRICAN RESTAURANT ,102215 LAGOS ,LAGOS MAINLAND ,LAGOS MAINLAND ,SW,NIGERIA,G8JR+CG Lagos,8023973184,"Lagos Mainland 102215, Lagos"
,BAR69GRILL/SHAWARMA,SHAWARMA RESTAURANT ,101212 LAGOS ,LAGOS MAINLAND ,EBUTE METTA ,SW,NIGERIA,F9JH+H3 Lagos,7018094345,"69 Apapa Rd, Ebute Metta 101212, Lagos"
,AMAZING MOBILE KITCHEN ,RESTAURANT ,101212 YABA LAGOS,LAGOS MAINLAND ,EBUTE METTA ,SW,NIGERIA,F9RJ+M6 Lagos,8038006050,"37 Simpson street off ladipo street ebutte meta Lagos state, 101212, Yaba, Lagos"
,IYABO ABIDEMI BAR ,BAR,101245 LAGOS ,LAGOS MAINLAND ,EBUTE METTA ,SW,NIGERIA,F9RH+QV Lagos,9096497999,"219 Borno Way, Ebute Metta 101245, Lagos"
OJOTA,,,,,,,,,,
,CITY BAR ,BAR AND GRILL ,105102 LAGOS,OJOTA,OGUDU,SW,NIGERIA,H9JP+P3 Lagos,8024175644,"59B Ogudu Rd, Ojota 105102, Lagos"
,MADUKA KITCHEN AND BAR ,RESTAURANT ,105102 LAGOS ,OJOTA,OJOTA,SW,NIGERIA,H9PM+8C Lagos,8034339645,"4 Alh. Amoo St, Ojota 105102, Lagos"
,ONYX RESTAURANT & BAR ,RESTAURANT ,100242 LAGOS,OJOTA,OGUDU,SW,NIGERIA,H9FV+V6 Lagos,9027492525,"157 Ogudu Rd, Ogudu 100242, Lagos"
,LAVIDA LOUNGE ,BAR ,100242 LAGOS ,OJOTA,OJOTA,SW,NIGERIA,H9PM+8X Lagos,8034376318,"Olakunle Ajibade St, Ojota 100242, Lagos"
,HOME RESTAURANT AND BAR ,RESTAURANT ,OJOTA LAGOS ,OJOTA,OGUDU GRA,SW,NIGERIA,H9HP+XJ Lagos,8023465491,"81 Ogudu G.R.A, Ojota, Lagos"
,CARDINAL POINT,BAR ,105102 LAGOS,OJOTA,OGUDU,SW,NIGERIA,H9HQ+4M Lagos,8083605070,"113 Ogudu Rd, Ogudu 105102, Lagos"
,FARMCITY ,LOUNGE ,105102 LAGOS ,OJOTA,OGUDU,SW,NIGERIA,H9JP+84 Lagos,7002000700,"36 Ogudu Rd, Ojota 105102, Lagos"
,TRIPPLE J RESTAURANT ,RESTAURANT ,105102 LAGOS ,OJOTA,OGUDU,SW,NIGERIA,H9JM+HW Lagos,8028339228,"76 Ogudu Rd, Ojota 105102, Lagos"
OSHODI,,,,,,,,,,
,CARABANA LOUNGE AND BAR ,BAR ,102214 LAGOS ,OSHODI,ISOLO,SW,NIGERIA,G8PC+JP Lagos,8033567670,"16 Baale Shekoni St, Isolo 102214, Lagos"
,CARABANA LOUNGE  ,BAR ,AJAO ESTATE LAGOS ,OSHODI,AJAO ESTATE ,SW,NIGERIA,G8PC+74 Lagos,8033597670,"Chi Avenue, Last Building, Ajao Estate, Lagos"
,THE BUILDERS LOUNGE AND BAR ,LOUNGE ,234001 LAGOS,OSHODI,AJAO ESTATE ,SW,NIGERIA,G8RF+FP Lagos,9062368569,"1A Hollandia way, Off Chivita Ave, Ajao Estate 234011, Lagos"
,TEE'S PLACE LOUNGE AND BAR ,LOUNGE ,BEST FORD AVENUE ,OSHODI ,OKE AFA ,SW,NIGERIA,G8J6+JX Lagos,8144049199,"Oke - Afa, 10 Best Ford Avenue Road, Lagos"
,LIZZY BAR ,RESTAURANT ,102214 LAGOS ,OSHODI,AJAO ESTATE ,SW,NIGERIA,G8XH+29 Lagos,8033054033,"27 Lateef Salami St, Ajao Estate 102214, Lagos"
,THE GRID RESTAURANT & LOUNGE AJAO,LOUNGE ,100263 LAGOS,OSHODI ,AJAO ESTATE ,SW,NIGERIA,G8WM+38 Lagos,8053251161," 44 Osolo Way, Ajao Estate 100263, Lagos"
,ROLLERS BAR CLUB & EVENT CENTRE ,BAR ,102214 LAGOS ,OSHODI ,OSHODI ISOLO,SW,NIGERIA,G868+W9 Lagos,7036014857,"28 Ago Palace Way, Oshodi-Isolo 102214, Lagos"
,JUST DRINK BAR AND LOUNGE ,BAR ,AJAO ESTATE  ,OSHODI,AJAO ESTATE ,SW,NIGERIA,G8R9+C7 Lagos,7035691561,"Petrocam Ajao Estate, Lagos"
,CLASSIC RESTAURANT AND BAR ,BAR ,102214 LAGOS ,OSHODI ,MAFOLUKU,SW,NIGERIA,H84J+2G Ikeja,8103091805,"84 Mafoluku Rd, Mafoluku Oshodi 102214, Ikeja"
,PAPARAZZI BAR & LOUNGE ,BAR ,102214 LAGOS ,OSHODI,OSHODI  ,SW,NIGERIA,H85W+XW Lagos,7081148897,"39 Igbehinadun Street, Oshodi 102214, Lagos"
,DREAMERS LOUNGE AND WASH LTD,BAR ,102214 LAGOS ,OSHODI,OSHODI ISOLO,SW,NIGERIA,G8RM+H8 Lagos,9060256334,"42 Osolo Way, Isolo 102214, Lagos"
,CHIDIMA RESTAURANT AND BAR ,BAR ,MAFOLUKU OSHODI,OSHODI,MAFOLUKU,SW,NIGERIA,H83M+F6 Lagos,8052352542,"Mafoluku Community, Mafoluku, 38 Eyinogun St, Lagos"
,CAUCUS BAR ,BAR ,102214 LAGOS ,OSHODI,MAFOLUKU,SW,NIGERIA,H86V+CC Lagos,7055221254,"4 Adeyemi St, Mafoluku Oshodi 102214, Lagos"
,EMITESSBRESTAURANT AND BAR ,BAR ,LADIPO OSHODI ,OSHODI,LADIPO,SW,NIGERIA,H88R+8X Lagos,8068433554,"Oshodi, 7 Olatunji St, Ladipo, Lagos"
,SEGXY BAR ,BAR ,102214 LAGOS ,OSHODI,SHOGUNLE,SW,NIGERIA,H88M+WX Lagos,8064965696,"Olatubosun St, Shogunle 102214, Lagos"
SOMOLU,,,,,,,,,,
,BEERIGA ,BAR AND GRILL ,BARIGA LAGOS ,SOMOLU,BARIGA,SW,NIGERIA,G9HX+CW Lagos,8035492397,"BARIGA JELLY, BARIGA LAGOS "
,JUMEK RESTAURANT AND BAR,BAR,300001 LAGOS ,SOMOLU,ONIPANU,SW,NIGERIA,G9R6+R5 Lagos,8066745402,"21 Majolate Street Onipanu, 300001, Lagos"
,COOL SPOT RESTAURANT ABD BAR ,RESTAURANT ,SHOMOLU LAGOS ,SOMOLU,SOMOLU,SW,NIGERIA,G9QV+5F Lagos,7082359462,"SHOMOLU, 1 OKO OWO STREET LAGOS "
,3C FRIENDZY BAR ,BEER GARDEN,BARIGA SOMOLU,SOMOLU,BARIGA,SW,NIGERIA,G9MR+GM Lagos,8033504600,"3 ILAJE ROAD OFF TIJANI ASHOGBON STREET SHOMOLU LGA, BARIGA, LAGOS "
,YUSUF BAR,BAR,ONIPANU SOMOLU,SOMOLU,ONIPANU,SW,NIGERIA,G9P9+RJ Lagos,8020570814,OFF SHIPEOLU STREET ONIPANU 53OGUNTOLU ST SOMOLU LAGOS
,IYALAJE BAR,BAR,SOMOLU LAGOS,SOMOLU,SOMOLU,SW,NIGERIA,G9MF+P6 Lagos,8053625784,OFF APATA STREET 37 FADIPE ST SOMOLU LAGOS
,DESMOND BAR AND SPOT,BAR ,SOMOLU LAGOS,SOMOLU,SOMOLU,SW,NIGERIA,G9MF+P6 Lagos,7035462986,OFF APATA STREET 39 FADIPE ST SOMOLU  LAGOS
,SUSCO BAR ,BAR,SOMOLU PALMGROOVE,SOMOLU,PALMGROOVE,SW,NIGERIA,G9RC+M7 Lagos,9091261669,SOMOLU PALM GROOVE 8 LISABI ST LAGOS
,BARCODE ,BAR,PEDRO SOMOLU,SOMOLU,PEDRO,SW,NIGERIA,G9VF+QF Lagos,8086101452,24 ISSUE BUS=STOP OFF PEDRO POLICE STATION PEDRO ROAD SHOMOLU 300001 LAGOS
,DATOP BAR ,BEER STORE,SOMOLU LAGOS,SOMOLU,SOMOLU,SW,NIGERIA,G9QF+5F Lagos,8024285044,"OFF APATA STRT, 5 FADIPE ST, SOMOLU LAGOS"
,GIDE BAR ,BAR,OWOROSHOKI BARIGA,SOMOLU,BARIGA OWOROSHOKI,SW,NIGERIA,G9PR+XR Lagos,8042136196,BARIGA OWOROSHOKI 28 ALUBAKU STREET SOMOLU LAGOS
,BEEJAY BUKKAH AND BAR ,BAR ,102216 LAGOS ,SOMOLU,SOMOLU,SW,NIGERIA,G9Q9+CW Lagos,7066478656,20 AWOFESO STREET SOMOLU 102216 LAGOS 
,EBONY BAR ,BAR,102216 LAGOS ,SOMOLU,SOMOLU,SW,NIGERIA,G9RC+8P Lagos,8027388067,126 MOROCCO RD SHOMOLU 102216 LAGOS 
,AYODELE BAR ,BAR ,102216 LAGOS ,SOMOLU,SOMOLU,SW,NIGERIA,G9Q9+6H Lagos,9023814662,12 RUFAI STREET SOMOLU 102216 LAGOS
,MARCO HOUSE JAZZ BAR,BAR,IGBOBI SOMOLU,SOMOLU,IGBOBI,SW,NIGERIA,G9HH+C4 Lagos,8145880480,"13 AIH KALEJAIYE ST, IGBOBI 102216 LAGOS"
,MODUPE BEER PALOUR ,BAR ,OWOROSHOKI BARIGA,SOMOLU,OWORONSHOKI,SW,NIGERIA,G9QR+XV Lagos,8188864588,"Oworoshoki, Bariga, 23 Alubarika St, Somolu, Lagos"
,SAMUEL BAR ,BAR ,ONIPANU SOMOLU,SOMOLU,ONIPANU,SW,NIGERIA,G9PF+P7 Lagos,9020409996,"Onipanu, 41 Sanusi St, Somolu, Lagos"
,CHI QUALITY SPOT ,BAR ,PALMGROOVE SOMOLU,SOMOLU,PALMGROOVE,SW,NIGERIA,G9MV+62 Lagos,8033376936,"16/18Ilaje Road Palmgrove, Somolu, Lagos"
,SANTOS BAR ,BAR & GRILL,100001 LAGOS ,SOMOLU,AKOKA,SW,NIGERIA,G9GP+RJ Lagos,8020641383,"32 St Finbarr's College Rd, Akoka 100001, Lagos"
,IYA DELE BAR ,BAR ,102216 LAGOS ,SOMOLU,BARIGA,SW,NIGERIA,G9QJ+FM Lagos,8028469475,"Awomodu St, Bariga 102216, Lagos"
,GOLDEN BAR ,BAR ,102216 LAGOS ,SOMOLU,AKOKA,SW,NIGERIA,G9GP+HC Lagos,7015913319,"33 St Finbarr's College Rd, Akoka 102216, Lagos"
,DAINTY COCKTAILS LIMITED,COCKTAIL BAR ,PALMGROOVE SOMOLU,SOMOLU,PALMGROOVE,SW,NIGERIA,G9R8+PX Lagos,8035638515,"218, Ikorodu Road, Palmgroove B/Stop, Palmgroove, 23401, Lagos"
,GREEN HOUSE RESTAURANT AND BAR ,RESTAURANT ,SOMOLU LAGOS,SOMOLU,SOMOLU,SW,NIGERIA,G9PF+P7 Lagos,8034464090,"Shomolu, Onidanu, 36 Sanusi St, Lagos"
,STEP UP RESTAURANT AND BAR ,RESTAURANT ,102216 LAGOS ,SOMOLU,ONIPANU,SW,NIGERIA,G9PC+V3 Lagos,8028110518,"48 Oguntolu St, Onipanu 102216, Lagos"
,TOPEVER RESTAURANT ,RESTAURANT ,102216 LAGOS ,SOMOLU,SOMOLU,SW,NIGERIA,G9MH+7P Lagos,8062098455,"39 Market St, Somolu 102216, Lagos"
,LG OZOR RESTAURANT AND BAR ,RESTAURANT,102216 LAGOS ,SOMOLU,BARIGA,SW,NIGERIA,G9QV+G3 Lagos,9094756953,"Adebayo Rd, Bariga 102216, Lagos"
,SPLENDOUR COCKTAILS & FOODS,BAR & GRILLS ,102216 LAGOS ,SOMOLU,BARIGA,SW,NIGERIA,G9VM+3M Lagos,8034979359,"Adeleye St, Bariga 102216, Lagos"
,SUNLIGHT RESTAURANT AND BAR ,RESTAURANT,100001 LAGOS ,SOMOLU,JIBOWU,SW,NIGERIA,G9C9+9X Lagos,7084887242,"7 Ijaoye St, Jibowu 100001, Lagos"
,FAST FOOD IN SHOMOLU,FAST FOOD RESTAURANT ,100124 LAGOS,SOMOLU,SOMOLU,SW,NIGERIA,G9JH+5V Lagos,8138396434,"44 Alh. Kalejaiye St, Somolu 100124, Lagos"
SURULERE,,,,,,,,,,
,CHINMARK FOOD SERVICES ,RESTAURANT ,101211 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,F9V5+R3 Lagos,9031033235,"37 Adeniran Ogunsanya St, Surulere 101211, Lagos"
,OLAIYA FOODS AND CATERING ,RESTAURANT ,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,G935+C7 Lagos,9060009239,"109 Akerele St, Surulere 101241, Lagos"
,SURU EAGLE CHINA GARDEN ,CHINESE RESTAURANT ,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,F9R4+FG Lagos,8168816030,"96-100 Adeniran Ogunsanya St, Surulere 101241, Lagos"
,"YAKOYO ABULA JOINT, AMALA AND ABULA, OFADA RICE, JOLLOF RICE , FRIED RICE , NATIVE RICE, IGBO SOUPS.",RESTAURANT ,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,G932+XV Lagos,9083418979,"107 Ogunlana Dr, Surulere 101241, Lagos"
,ADMIRALS RESTAURANT AND BAR ,RESTAURANT ,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,F9P2+QX Lagos,17317576,"No 24 Itolo St, Surulere 101241, Lagos"
,SOUTHERN DELICACIES ,RESTAURANT ,101241 LAGOS ,SURULERE,IKATE ,SW,NIGERIA,G942+JX Lagos,8181266666,"Ogunlana Dr, Ikate 101241, Lagos"
,ZAIKA'S CORNER,RESTAURANT,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,F9R4+3H Lagos,7082832075,"Leisure Mall, 101 Adeniran Ogunsanya St, Surulere 101241, Lagos"
,DOMINOS PIZZA SURULERE ,PIZZA RESTAURANT ,101241 LAGOS ,SURULERE,BODE  THOMAS ,SW,NIGERIA,F9Q4+VF Lagos,9037807409,"86 Bode Thomas St, Surulere 101241, Lagos"
,CHOPLIFE BUKKA ,RESTAURANT ,100253 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,G934+MJ Lagos,8143434996,"94 Akerele St, Surulere 100253, Lagos"
,01 SHAWARMA AKERELE,FAST FOOD RESTAURANT ,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,G934+X3 Lagos,8069684267,"52 Akerele St, Surulere 101241, Lagos"
,BURGERS N SHAKES ,RESTAURANT ,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,F9R4+MH Lagos,9050505067,"Directly across from Polaris bank, 92 Adeniran Ogunsanya St, Surulere 101241, Lagos"
,SWEET FRY'S SURULERE,RESTAURANT ,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,F9Q4+WQ Lagos,8037220729,"83 Bode Thomas St, Surulere 101241, Lagos"
,GIDI BURGERS ,RESTAURANT ,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,F9X5+8H Lagos,8142361392,"171 Alh. Masha Rd, Surulere 101241, Lagos"
,CHICKEN REPUBLIC AGUDA ,FAST FOOD RESTAURANT ,101241 LAGOS ,SURULERE,AGUDA,SW,NIGERIA,F8WW+92 Lagos,9093703351,"NO 2 Kusimo St, Surulere 101241, Lagos"
,NICE RESTAURANT ,RESTAURANT ,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,G956+J7 Lagos,8030452316,"21 Ayilara St, Surulere 101241, Lagos"
,CHICKEN REPUBLIC BODE THOMAS ,FAST FOOD RESTAURANT ,100246 LAGOS ,SURULERE,BODE  THOMAS ,SW,NIGERIA,F9R4+37 Lagos,8128318286,"73 Bode Thomas St, Surulere 100246, Lagos"
,IFOODIE FOODS ,RESTAURANT ,101241 LAGOS ,SURULERE,TAJU THOMPSON ,SW,NIGERIA,G973+FC Lagos,9013923052,"14 Taju Thompson Dr, Surulere 101241, Lagos"
,KFC,FAST FOOD RESTAURANT ,101241 LAGOS ,SURULERE,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9R4+5P Lagos,8129990384,"30B Adeniran Ogunsanya St, Surulere 101241, Lagos"
,THE CABIN ,RESTAURANT ,101241 LAGOS ,SURULERE,BODE  THOMAS ,SW,NIGERIA,F9Q5+H8 Lagos,9130677280,"114 Bode Thomas St, Alaka 101241, Lagos"
,BOTTOM POT,RESTAURANT ,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,G975+3C Lagos,9020177481,"No. 5 Ishaga Rd, Surulere 101241, Lagos"
,SO FRESH SURULERE,HEALTH FOOD RESTAURANT ,101241 LAGOS ,SURULERE,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9W4+5X Lagos,9062547500,"48 Adeniran Ogunsanya St, Surulere 101241, Lagos"
,LOUNGE 38 ,RESTAURANT ,101241 LAGOS ,SURULERE,BODE  THOMAS ,SW,NIGERIA,F9R4+34 Lagos,7015143711,"67 Bode Thomas St, Surulere 101241, Lagos"
,CHEFVY'S RESTAURANT ,FAST FOOD RESTAURANT ,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,F8WR+CG Lagos,9050026609,"7 Enitan St, Surulere 101241, Lagos"
,OFADA BOY ,RESTAURANT ,SSURULERE LAGOS ,SURULERE,SURULERE,SW,NIGERIA,F9R4+PJ Lagos,8050741526,"1 Mba Street, Off Tafawa Balewa Cres, Surulere, Lagos"
,RAYNAB'S KITCCHEN ,RESTAURANT ,SURULERE LAGOS ,SURULERE ,TEJUOSHO,SW,NIGERIA,G947+2X Lagos,7087476070,"10 Aralile street off tejuosho road, Funsho Williams Ave, Surulere, Lagos"
,FOOD CANTEEN ,RESTAURANT ,300001 LAGOS ,SURULERE ,SURULERE,SW,NIGERIA,F8WV+PJ Lagos,8028141152,"24,oluwafuilayo street, surulere, 300001, Lagos"
,BUSH FLAVOUR,BAR ,101241 LAGOS ,SURULERE ,IJESHA TEDO,SW,NIGERIA,F8VQ+VH Lagos,8138568920,"20 Adetola St, Ijesha Tedo 101241, Lagos"
,BUKKA HUT ,RESTAURANT ,101241 LAGOS ,SURULERE,BODE  THOMAS ,SW,NIGERIA,F9Q4+W7 Lagos,7000550055,"77 Bode Thomas St, Surulere 101241, Lagos"
,DESIGNER'S RICE ,RESTAURANT ,101241 LAGOS ,SURULERE ,SURULERE,SW,NIGERIA,G934+86 Lagos,8030729273,"23c Bank Olemoh St, Surulere 101241, Lagos"
,GRILL BUSTERS ,RESTAURANT ,100001 LAGOS ,SURULERE ,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9W4+5X Lagos,8085528866,"48 Adeniran Ogunsanya St, Surulere 100001, Lagos"
,SHADLAG FOOD CANTEEN ,RESTAURANT ,OJUELEGBA SURULERE,SURULERE,OJUELEGBA ,SW,NIGERIA,G976+PC Lagos,8036607421,"Ojuelegba, 10 Oludipe St, Surulere, Lagos"
,EMEMS HAVEN,RESTAURANT ,SURULERE LAGOS ,SURULERE,SURULERE,SW,NIGERIA,F8WX+XJ Lagos,9093915249,"13b Ilorin Street, Off Adelabu St, Surulere, Lagos"
,BLAZE BAR AND FOOD SERVICES ,BAR AND GRILL ,100001 LAGOS ,SURULERE,IJESHA  ,SW,NIGERIA,G82F+8V Lagos,7066511950,"6 Rafiu ipaye street Off agunlejika, Ijesha Rd, Surulere 100001, Lagos"
,TAMMY RESTAURANT ,RESTAURANT ,LAWANSON SURULERE ,SURULERE ,LAWANSON,SW,NIGERIA,G86W+JR Lagos,8166039524,"Off Lawanson Street, Surulere, Lawanson, 2 Abayomi St, Lagos"
,SURIES PLACE ,RESTAURANT ,101241 LAGOS ,SURULERE ,SURULERE,SW,NIGERIA,G932+MJ Lagos,8036382458,"138 Ogunlana Dr, Surulere 101241, Lagos"
,FOOD HANGOUT,RESTAUTANT ,101241 LAGOS ,SURULERE ,SURULERE ,SW,NIGERIA,G942+6R Lagos,8064791719,"110 Ogunlana Dr, Surulere 101241, Lagos"
,SOOYAH BISTRO SURULERE ,RESTAURANT ,101241 LAGOS ,SURULERE,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9R4+4M Lagos,8077721493,"Leisure Mall, Adeniran Ogunsanya St, Surulere 101241, Lagos"
,YUMMIE DELITE ,RESTAURANT ,101283 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,F8QX+RC Lagos,7031604089,"11 Babs Animashaun Rd, Surulere 101283, Lagos"
,MAGRELLOS FAST FOOD SURULERE ,FAST FOOD RESTAURANT ,101283 LAGOS ,SURULERE ,BODE  THOMAS ,SW,NIGERIA,F9R3+5R Lagos,8097992984,"57 Bode Thomas St, Surulere 101283, Lagos"
,WARACAKE SURULERE ,RESTAURANT ,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,G942+58 Lagos,8146274960,"23 Adegoke Street link, Surulere 101241, Lagos"
,THE PLACE RESTAURANT SURULERE ,RESTAURANT ,101241 LAGOS ,SURULERE ,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9W5+F2 Lagos,8027434328,"36 Adeniran Ogunsanya St, Surulere 101241, Lagos"
,COMMINT BUKA ,RESTAURANT ,101241 LAGOS ,SURULERE ,ITIRE,SW,NIGERIA,G964+XW Lagos,8083902555,"Municipal Bus Stop, 26 Itire Rd, Surulere 101241, Lagos"
,BEST SHAWARMA ,RESTAURANT ,101241 LAGOS ,SURULERE,RANDLE AVENUE ,SW,NIGERIA,G944+5F Lagos,8023897784,"18 Randle Ave, Surulere 101241, Lagos"
,CHEFKELS BAR AND RESTAURANT ,RESTAURANT ,101241 LAGOS ,SURULERE ,RANDLE AVENUE ,SW,NIGERIA,G954+4H Lagos,8023436175,"69 Randle Ave, Surulere 101241, Lagos"
,DE TASTEE FRIED CHICKEN SURULERE ,FAST FOOD RESTAURANT ,100001 LAGOS ,SURULERE,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9V4+4R Lagos,8025491184,"61 Adeniran Ogunsanya St, Surulere 100001, Lagos"
,SWEET SENSATION SURULERE ,FAST FOOD RESTAURANT ,101241 LAGOS ,SURULERE,BODE  THOMAS ,SW,NIGERIA,F9R4+27 Lagos,8052090040,"75A Bode Thomas St, Surulere 101241, Lagos"
,FRUIT FIBER N BEYOND ,HEALTH FOOD RESTAURANT ,101241 LAGOS ,SURULERE,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9R4+RP Lagos,8107910649,"75 Adeniran Ogunsanya St, Surulere 101241, Lagos"
,RED PEPPE PIZZA N GRILL,RESTAURANT ,101241 LAGOS ,SURULERE ,SURULERE,SW,NIGERIA,G932+VQ Lagos,8179888805,"113 Ogunlana Dr, Surulere 101241, Lagos"
,EGOCHUKWU FOOD CANTEEN ,RESTAURANT ,101241 LAGOS ,SURULERE,ITIRE,SW,NIGERIA,G963+X5 Lagos,8056571621,"108 Itire Rd, Surulere 101241, Lagos"
,SONYCASTRO BAR & RESTAURANT ,FAST FOOD RESTAURANT ,101241 LAGOS ,SURULERE ,SURULERE ,SW,NIGERIA,G965+XM Lagos,8160593907,"14 Ishaga Rd, Surulere 101241, Lagos"
,TASTE & SEE RESTAURANT ,FAST FOOD RESTAURANT ,OJUELEGBA SURULERE,SURULERE ,OJUELEGBA ,SW,NIGERIA,G975+FX Lagos,8036060427,"Off Cole Street, Ojuelegba, 18 Mabo St, Surulere, Lagos"
,MADAM ROSE RESTAURANT ,VEGETARIAN RESTAURANT ,102215 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,G985+8V Lagos,8136254236,"27 Atunrase St, Surulere 102215, Lagos"
,GRILLHOUSE BISTRO,RESTAURANT,101241 LAGOS ,SURULERE,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9V4+4P Lagos,8157007072,"76 Adeniran Ogunsanya St, Surulere 101241, Lagos"
,SKI SHAWARMA ,RESTAURANT ,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,F9X5+QJ Lagos,7043367383,"185 Akerele St, Surulere 101241, Lagos"
,OMAGEES CUISINE ,RESTAURANT ,101241 LAGOS ,SURULERE,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9W5+H2 Lagos,7014326404,"34 Adeniran Ogunsanya St, Surulere 101241, Lagos"
,CITY= FAST@FOOD ,SEAFOOD RESTAURANT ,101283 LAGOS ,SURULERE,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9G3+VW Lagos,8122664596,"Adeniran Ogunsanya St, Surulere 101283, Lagos"
,MAMA B FOODS ,RESTAURANT ,OLUELEGBA SURULERE,SURULERE,OJUELEGBA ,SW,NIGERIA,G967+53 Lagos,8037254826,"Ojuelegba, 108 Ojuelegba Rd, Surulere, Lagos"
,ONYE BEST CAKE AND FOOD ,RESTAURANT ,IJESHA TEDO LAGOS ,SURUKERE ,IJESHA TEDO,SW,NIGERIA,F8VJ+3H Lagos,8151033192," No:50, Aguntasolo St, Ijesha Tedo, Lagos"
